"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.en_word1","Input.anno1_word1","Input.anno2_word1","Input.en_word2","Input.anno1_word2","Input.anno2_word2","Input.en_word3","Input.anno1_word3","Input.anno2_word3","Input.en_word4","Input.anno1_word4","Input.anno2_word4","Input.en_word5","Input.anno1_word5","Input.anno2_word5","Answer.A.1","Answer.A.2","Answer.A.3","Answer.A.4","Answer.A.5","Answer.B.1","Answer.B.2","Answer.B.3","Answer.B.4","Answer.B.5","Answer.C.1","Answer.C.2","Answer.C.3","Answer.C.4","Answer.C.5","Answer.D.1","Answer.D.2","Answer.D.3","Answer.D.4","Answer.D.5","Approve","Reject"
"371DNNCG5LGKJ43TTIPS34KW82OT84","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","3FTYUGLFSCZX1HMO0WNBB0ODJW1D5R","A3AHE81HVRXFCD","Approved","Fri Dec 06 03:33:49 PST 2024","Fri Dec 06 03:48:04 PST 2024","Fri Dec 06 04:48:04 PST 2024","Fri Dec 06 04:48:35 PST 2024","","","855","100% (22/22)","100% (22/22)","100% (22/22)","statistical","统计的","统计类","CRF","条件随机场","CRF","OOV","超出词汇表","OOV","morphological","形态学的","形态化","NLI","自然语言推理","NLI","false","false","false","false","false","true","true","true","true","true","false","false","false","false","false","false","false","false","false","false"
"371DNNCG5LGKJ43TTIPS34KW82OT84","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","3FTF2T8WL9WFBAORKH5IF4I0C8QW9A","AC4I7XU10MQXK","Approved","Fri Dec 06 03:33:58 PST 2024","Fri Dec 06 04:06:36 PST 2024","Fri Dec 06 05:06:36 PST 2024","Fri Dec 06 05:07:35 PST 2024","","","1958","100% (58/58)","100% (58/58)","100% (58/58)","statistical","统计的","统计类","CRF","条件随机场","CRF","OOV","超出词汇表","OOV","morphological","形态学的","形态化","NLI","自然语言推理","NLI","false","false","false","false","false","true","true","true","true","true","false","false","false","false","false","false","false","false","false","false"
"371DNNCG5LGKJ43TTIPS34KW82OT84","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","3M0NZ3JDPJC04IRKSEC82S7G7EC5ZJ","A11B7MUC7UTFKN","Approved","Fri Dec 06 03:33:56 PST 2024","Fri Dec 06 04:16:28 PST 2024","Fri Dec 06 05:16:28 PST 2024","Fri Dec 06 05:16:35 PST 2024","","","2552","100% (36/36)","100% (36/36)","100% (36/36)","statistical","统计的","统计类","CRF","条件随机场","CRF","OOV","超出词汇表","OOV","morphological","形态学的","形态化","NLI","自然语言推理","NLI","false","true","false","false","true","true","false","true","true","false","false","false","false","false","false","false","false","false","false","false"
"371DNNCG5LGKJ43TTIPS34KW82OT84","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","3TU5ZICBRVFAD89V3G0YNJ5342Z8Q3","A30IGMGSC7G2HM","Approved","Fri Dec 06 04:34:50 PST 2024","Fri Dec 06 04:47:49 PST 2024","Fri Dec 06 05:47:49 PST 2024","Fri Dec 06 05:48:35 PST 2024","","","779","100% (24/24)","100% (24/24)","100% (24/24)","statistical","统计的","统计类","CRF","条件随机场","CRF","OOV","超出词汇表","OOV","morphological","形态学的","形态化","NLI","自然语言推理","NLI","false","false","false","false","false","true","true","true","true","true","false","false","false","false","false","false","false","false","false","false"
"371DNNCG5LGKJ43TTIPS34KW82OT84","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","3VELCLL3G2XVBJZ1QFGPWAEHJVSF16","A19I2ZK220NTAE","Approved","Fri Dec 06 05:35:15 PST 2024","Fri Dec 06 05:47:22 PST 2024","Fri Dec 06 06:47:22 PST 2024","Fri Dec 06 06:47:35 PST 2024","","","727","100% (32/32)","100% (32/32)","100% (32/32)","statistical","统计的","统计类","CRF","条件随机场","CRF","OOV","超出词汇表","OOV","morphological","形态学的","形态化","NLI","自然语言推理","NLI","false","false","false","false","false","true","true","true","true","true","false","false","false","false","false","false","false","false","false","false"
"344M16OZLZT3XS809PPGMFAQUN0ENN","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","39JEC7537CF4UJVP6RADVS0UBKRCVX","A3MDTRJTDIDNX","Approved","Fri Dec 06 03:33:47 PST 2024","Fri Dec 06 03:48:24 PST 2024","Fri Dec 06 04:48:24 PST 2024","Fri Dec 06 04:48:35 PST 2024","","","877","100% (53/53)","100% (53/53)","100% (53/53)","BERTs","BERT模型集","BERTs","CONLL","会议自然语言处理与计算语言学","CoNLL","corresponding","对应的","相应的","newswire","新闻通讯","新闻专线","CAS","具体含义需根据上下文确定","CAS","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","false","false"
"344M16OZLZT3XS809PPGMFAQUN0ENN","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","336KAV9KY8680VYSE98RQEV2HAH2YO","A3IG9HHR3NL9R0","Approved","Fri Dec 06 03:33:49 PST 2024","Fri Dec 06 03:54:29 PST 2024","Fri Dec 06 04:54:29 PST 2024","Fri Dec 06 04:54:35 PST 2024","","","1240","100% (50/50)","100% (50/50)","100% (50/50)","BERTs","BERT模型集","BERTs","CONLL","会议自然语言处理与计算语言学","CoNLL","corresponding","对应的","相应的","newswire","新闻通讯","新闻专线","CAS","具体含义需根据上下文确定","CAS","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","false","false"
"344M16OZLZT3XS809PPGMFAQUN0ENN","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","3SNLUL3WOM1XK80VEET72POYRMWLUX","A1KYZPQ0T7WECC","Approved","Fri Dec 06 03:33:48 PST 2024","Fri Dec 06 04:02:24 PST 2024","Fri Dec 06 05:02:24 PST 2024","Fri Dec 06 05:02:35 PST 2024","","","1716","100% (15/15)","100% (15/15)","100% (14/14)","BERTs","BERT模型集","BERTs","CONLL","会议自然语言处理与计算语言学","CoNLL","corresponding","对应的","相应的","newswire","新闻通讯","新闻专线","CAS","具体含义需根据上下文确定","CAS","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","false","false"
"344M16OZLZT3XS809PPGMFAQUN0ENN","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","3QAVNHZ3E4ID5ZMX89CG2OC4KJ4LAL","A186ORPGIU3WNL","Approved","Fri Dec 06 03:33:37 PST 2024","Fri Dec 06 04:28:29 PST 2024","Fri Dec 06 05:28:29 PST 2024","Fri Dec 06 05:28:35 PST 2024","","","3292","100% (53/53)","100% (52/52)","100% (52/52)","BERTs","BERT模型集","BERTs","CONLL","会议自然语言处理与计算语言学","CoNLL","corresponding","对应的","相应的","newswire","新闻通讯","新闻专线","CAS","具体含义需根据上下文确定","CAS","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","false","false"
"344M16OZLZT3XS809PPGMFAQUN0ENN","30NHI4EO3BHNAT9JQMEIFM3OOCFBT8","Ranking the Quality of AI Terminology Translation from English to Chinese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Chinese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:33:11 PST 2024","5","BatchId:5277379;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:33:11 PST 2024","","","34X6J5FLPBCZXP5EUKXPC9EHKDSQJ4","A3QIWEQXAGMGD","Approved","Fri Dec 06 04:34:37 PST 2024","Fri Dec 06 05:12:39 PST 2024","Fri Dec 06 06:12:39 PST 2024","Fri Dec 06 06:13:35 PST 2024","","","2282","100% (26/26)","100% (26/26)","100% (26/26)","BERTs","BERT模型集","BERTs","CONLL","会议自然语言处理与计算语言学","CoNLL","corresponding","对应的","相应的","newswire","新闻通讯","新闻专线","CAS","具体含义需根据上下文确定","CAS","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","false","false"
