"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.en_word1","Input.anno1_word1","Input.anno2_word1","Input.en_word2","Input.anno1_word2","Input.anno2_word2","Input.en_word3","Input.anno1_word3","Input.anno2_word3","Input.en_word4","Input.anno1_word4","Input.anno2_word4","Input.en_word5","Input.anno1_word5","Input.anno2_word5","Answer.A.1","Answer.A.2","Answer.A.3","Answer.A.4","Answer.A.5","Answer.B.1","Answer.B.2","Answer.B.3","Answer.B.4","Answer.B.5","Answer.C.1","Answer.C.2","Answer.C.3","Answer.C.4","Answer.C.5","Answer.D.1","Answer.D.2","Answer.D.3","Answer.D.4","Answer.D.5","Approve","Reject"
"31GN6YMHM66UU5MW2L087FRWOQDWSX","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3WZ36BJEVLU67MZUNWE3JQ6RWEIBTG","A2FXDEKCCUT9OJ","Approved","Fri Dec 06 03:41:32 PST 2024","Fri Dec 06 04:02:56 PST 2024","Fri Dec 06 05:02:56 PST 2024","Fri Dec 06 05:03:35 PST 2024","","","1284","100% (36/36)","100% (36/36)","100% (36/36)","classifying","分類","分類し","FeSTE","パーティー","FeSTE","OOV","語彙外","OOV","PaLM","パルム","PaLM","morphological","形態論的","形態的","true","false","true","true","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false"
"31GN6YMHM66UU5MW2L087FRWOQDWSX","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3R2UR8A0ISUX7XXNWBKMEDRWG9OOXF","A186ORPGIU3WNL","Approved","Fri Dec 06 03:41:25 PST 2024","Fri Dec 06 04:37:45 PST 2024","Fri Dec 06 05:37:45 PST 2024","Fri Dec 06 05:38:35 PST 2024","","","3380","100% (53/53)","100% (52/52)","100% (52/52)","classifying","分類","分類し","FeSTE","パーティー","FeSTE","OOV","語彙外","OOV","PaLM","パルム","PaLM","morphological","形態論的","形態的","false","true","false","false","false","true","false","true","true","true","false","false","false","false","false","false","false","false","false","false"
"31GN6YMHM66UU5MW2L087FRWOQDWSX","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3VZLGYJEY3O961BUYKV3UBY00DRXZQ","A2P8U65V6NL7B5","Approved","Fri Dec 06 04:41:46 PST 2024","Fri Dec 06 05:33:12 PST 2024","Fri Dec 06 06:33:12 PST 2024","Fri Dec 06 06:33:35 PST 2024","","","3086","100% (49/49)","100% (49/49)","100% (49/49)","classifying","分類","分類し","FeSTE","パーティー","FeSTE","OOV","語彙外","OOV","PaLM","パルム","PaLM","morphological","形態論的","形態的","true","false","true","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"31GN6YMHM66UU5MW2L087FRWOQDWSX","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","36NEMU28XXRUIU7L9Q9NKQOKC8AMWE","A13QHI6P2C910K","Approved","Fri Dec 06 04:42:02 PST 2024","Fri Dec 06 05:35:53 PST 2024","Fri Dec 06 06:35:53 PST 2024","Fri Dec 06 06:36:35 PST 2024","","","3231","100% (39/39)","100% (39/39)","100% (39/39)","classifying","分類","分類し","FeSTE","パーティー","FeSTE","OOV","語彙外","OOV","PaLM","パルム","PaLM","morphological","形態論的","形態的","false","false","false","true","false","true","false","true","false","true","false","true","false","false","false","false","false","false","false","false"
"31GN6YMHM66UU5MW2L087FRWOQDWSX","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3RKNTXVS34CH7RFC2HDZG7ATYYMA4W","A2O4PW85X1GQA1","Approved","Fri Dec 06 04:42:01 PST 2024","Fri Dec 06 05:39:51 PST 2024","Fri Dec 06 06:39:51 PST 2024","Fri Dec 06 06:40:35 PST 2024","","","3470","100% (15/15)","100% (15/15)","100% (15/15)","classifying","分類","分類し","FeSTE","パーティー","FeSTE","OOV","語彙外","OOV","PaLM","パルム","PaLM","morphological","形態論的","形態的","true","false","true","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false"
"3VDVA3ILJUTY3ZX2AXH6PBIZ42B1GK","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3MYYFCXHJLLIHISFOH59CTLWWSUG47","A3T0HNF8ITA98Y","Approved","Fri Dec 06 03:42:40 PST 2024","Fri Dec 06 03:43:44 PST 2024","Fri Dec 06 04:43:44 PST 2024","Fri Dec 06 04:44:35 PST 2024","","","64","100% (1/1)","100% (1/1)","100% (1/1)","GLUE","のり","GLUE","syntactic","構文的","構文","features","特徴","機能","KinyaBERT","キンヤバート","KinyaBERT","QED","は","QED","false","false","false","false","false","false","true","false","true","false","true","false","false","false","false","false","false","true","false","true"
"3VDVA3ILJUTY3ZX2AXH6PBIZ42B1GK","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3AQF3RZ55QWQI50YWLS6R65YR406FJ","A1KYZPQ0T7WECC","Approved","Fri Dec 06 03:42:14 PST 2024","Fri Dec 06 04:04:45 PST 2024","Fri Dec 06 05:04:45 PST 2024","Fri Dec 06 05:05:35 PST 2024","","","1351","100% (15/15)","100% (15/15)","100% (14/14)","GLUE","のり","GLUE","syntactic","構文的","構文","features","特徴","機能","KinyaBERT","キンヤバート","KinyaBERT","QED","は","QED","false","false","true","true","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false"
"3VDVA3ILJUTY3ZX2AXH6PBIZ42B1GK","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3ERMJ6L4DG6FSF6K1I1BSAP3JGUM73","A3Q32FL0WWF4KZ","Approved","Fri Dec 06 03:41:16 PST 2024","Fri Dec 06 04:20:02 PST 2024","Fri Dec 06 05:20:02 PST 2024","Fri Dec 06 05:20:35 PST 2024","","","2326","100% (40/40)","100% (40/40)","100% (40/40)","GLUE","のり","GLUE","syntactic","構文的","構文","features","特徴","機能","KinyaBERT","キンヤバート","KinyaBERT","QED","は","QED","false","true","true","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true"
"3VDVA3ILJUTY3ZX2AXH6PBIZ42B1GK","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3IQ1VMJRYBYI4XLOJC9QXFL9KPV9AK","A3OAFR48DADAOM","Approved","Fri Dec 06 03:42:16 PST 2024","Fri Dec 06 04:23:41 PST 2024","Fri Dec 06 05:23:41 PST 2024","Fri Dec 06 05:24:35 PST 2024","","","2485","100% (41/41)","100% (41/41)","100% (41/41)","GLUE","のり","GLUE","syntactic","構文的","構文","features","特徴","機能","KinyaBERT","キンヤバート","KinyaBERT","QED","は","QED","false","false","true","true","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false"
"3VDVA3ILJUTY3ZX2AXH6PBIZ42B1GK","38O8SQPJL62HJKMEV8VSLUJXAI2UVO","Ranking the Quality of AI Terminology Translation from English to Japanese","In this task, you will compare the quality of translations for scientific terms generated by two different methods. The input will include an English term, a context paragraph where the term is used, and its translations in Japanese.","Translation, AI Terminology, Multilingual, Ranking","$0.01","Fri Dec 06 03:40:43 PST 2024","5","BatchId:5277383;OriginalHitTemplateId:928390912;","3600","3600","Fri Dec 13 03:40:43 PST 2024","","","3LOTDFNYAPDOCKF4N35AP04BF6RWF8","A1U6UPXOFCXR24","Approved","Fri Dec 06 03:41:30 PST 2024","Fri Dec 06 04:28:24 PST 2024","Fri Dec 06 05:28:24 PST 2024","Fri Dec 06 05:28:35 PST 2024","","","2814","100% (17/17)","100% (17/17)","100% (17/17)","GLUE","のり","GLUE","syntactic","構文的","構文","features","特徴","機能","KinyaBERT","キンヤバート","KinyaBERT","QED","は","QED","false","false","true","true","false","true","true","false","false","false","false","false","false","false","true","false","false","false","false","false"
